filename,width,height,class,xmin,ymin,xmax,ymax
IMG-20181115-WA0019.jpg,585,1040,curd,228,760,305,838
IMG-20181115-WA0019.jpg,585,1040,curd,305,775,382,853
IMG-20181115-WA0019.jpg,585,1040,curd,382,796,459,874
IMG-20181115-WA0019.jpg,585,1040,curd,171,929,219,1006
IMG-20181115-WA0019.jpg,585,1040,curd,223,943,271,1020
IMG-20181115-WA0019.jpg,585,1040,curd,275,950,323,1027
IMG-20181115-WA0019.jpg,585,1040,curd,323,963,371,1040
IMG-20181115-WA0020.jpg,585,1040,curd,46,884,133,973
IMG-20181115-WA0020.jpg,585,1040,curd,145,898,232,987
IMG-20181115-WA0020.jpg,585,1040,curd,246,921,310,1005
IMG-20181115-WA0020.jpg,585,1040,curd,321,923,385,1007
IMG-20181115-WA0020.jpg,585,1040,curd,315,873,395,920
IMG-20181115-WA0020.jpg,585,1040,curd,229,866,309,913
IMG-20181115-WA0020.jpg,585,1040,curd,145,865,225,912
IMG-20181115-WA0020.jpg,585,1040,paneer,10,527,82,621
IMG-20181115-WA0020.jpg,585,1040,paneer,84,528,156,622
IMG-20181115-WA0020.jpg,585,1040,paneer,174,529,246,623
IMG-20181115-WA0020.jpg,585,1040,paneer,21,463,96,518
IMG-20181115-WA0020.jpg,585,1040,paneer,102,467,177,522
IMG-20181115-WA0020.jpg,585,1040,tablebutter,183,407,253,426
IMG-20181115-WA0020.jpg,585,1040,tablebutter,181,373,247,398
IMG-20181115-WA0020.jpg,585,1040,tablebutter,180,336,246,361
IMG-20181115-WA0020.jpg,585,1040,tablebutter,183,303,249,328
IMG-20181115-WA0020.jpg,585,1040,tablebutter,317,401,383,426
IMG-20181115-WA0020.jpg,585,1040,tablebutter,323,369,389,394
IMG-20181115-WA0020.jpg,585,1040,tablebutter,322,339,388,364
IMG-20181115-WA0020.jpg,585,1040,tablebutter,322,310,388,335
IMG-20181115-WA0020.jpg,585,1040,tablebutter,386,399,452,424
IMG-20181115-WA0020.jpg,585,1040,tablebutter,390,366,456,391
IMG-20181115-WA0020.jpg,585,1040,tablebutter,394,299,460,324
IMG-20181115-WA0020.jpg,585,1040,tablebutter,392,329,458,354
IMG-20181115-WA0021.jpg,585,1040,setcurd,233,623,313,748
IMG-20181115-WA0021.jpg,585,1040,curd,52,792,161,912
IMG-20181115-WA0021.jpg,585,1040,curd,161,791,270,911
IMG-20181115-WA0021.jpg,585,1040,curd,310,818,374,934
IMG-20181115-WA0021.jpg,585,1040,curd,376,821,440,937
IMG-20181115-WA0021.jpg,585,1040,paneer,24,456,128,573
IMG-20181115-WA0021.jpg,585,1040,paneer,125,454,199,574
IMG-20181115-WA0021.jpg,585,1040,tablebutter,287,537,365,565
IMG-20181115-WA0021.jpg,585,1040,tablebutter,286,510,364,538
IMG-20181115-WA0021.jpg,585,1040,tablebutter,287,479,365,507
IMG-20181115-WA0021.jpg,585,1040,tablebutter,288,452,366,480
IMG-20181115-WA0021.jpg,585,1040,tablebutter,290,428,368,456
IMG-20181115-WA0021.jpg,585,1040,tablebutter,366,523,424,551
IMG-20181115-WA0021.jpg,585,1040,tablebutter,369,493,427,521
IMG-20181115-WA0021.jpg,585,1040,tablebutter,369,465,427,493
IMG-20181115-WA0021.jpg,585,1040,tablebutter,373,435,431,463
IMG-20181115-WA0021.jpg,585,1040,tablebutter,372,401,430,429
IMG-20181115-WA0021.jpg,585,1040,tablebutter,375,370,433,398
IMG-20181115-WA0021.jpg,585,1040,tablebutter,432,500,503,562
IMG-20181115-WA0021.jpg,585,1040,tablebutter,433,443,504,505
IMG-20181115-WA0021.jpg,585,1040,tablebutter,436,394,510,445
IMG-20181115-WA0021.jpg,585,1040,tablebutter,432,364,516,403
IMG-20181115-WA0022.jpg,585,1040,setcurd,97,892,180,1018
IMG-20181115-WA0022.jpg,585,1040,setcurd,84,559,147,638
IMG-20181115-WA0022.jpg,585,1040,setcurd,87,640,150,719
IMG-20181115-WA0022.jpg,585,1040,setcurd,147,558,208,625
IMG-20181115-WA0022.jpg,585,1040,setcurd,150,620,208,675
IMG-20181115-WA0022.jpg,585,1040,setcurd,153,671,211,726
IMG-20181115-WA0022.jpg,585,1040,paneer,55,290,130,393
IMG-20181115-WA0022.jpg,585,1040,paneer,136,288,211,391
IMG-20181115-WA0022.jpg,585,1040,tablebutter,294,259,350,279
IMG-20181115-WA0022.jpg,585,1040,tablebutter,352,310,408,330
IMG-20181115-WA0022.jpg,585,1040,tablebutter,292,278,348,298
IMG-20181115-WA0022.jpg,585,1040,tablebutter,289,298,345,318
IMG-20181115-WA0022.jpg,585,1040,tablebutter,290,322,346,342
IMG-20181115-WA0022.jpg,585,1040,tablebutter,289,339,345,359
IMG-20181115-WA0022.jpg,585,1040,tablebutter,287,359,343,379
IMG-20181115-WA0022.jpg,585,1040,tablebutter,344,363,400,383
IMG-20181115-WA0022.jpg,585,1040,tablebutter,350,342,406,362
IMG-20181115-WA0022.jpg,585,1040,tablebutter,350,288,406,308
IMG-20181115-WA0022.jpg,585,1040,tablebutter,350,308,406,328
IMG-20181115-WA0022.jpg,585,1040,tablebutter,352,269,408,289
IMG-20181115-WA0022.jpg,585,1040,curd,85,727,180,793
IMG-20181115-WA0022.jpg,585,1040,curd,86,791,178,831
IMG-20181115-WA0022.jpg,585,1040,curd,87,834,179,874
IMG-20181115-WA0022.jpg,585,1040,curd,179,754,271,794
IMG-20181115-WA0022.jpg,585,1040,curd,182,799,274,839
IMG-20181115-WA0022.jpg,585,1040,curd,183,834,275,874
IMG-20181115-WA0022.jpg,585,1040,curd,272,757,364,797
IMG-20181115-WA0022.jpg,585,1040,curd,272,800,364,840
IMG-20181115-WA0022.jpg,585,1040,curd,277,839,369,879
IMG-20181115-WA0022.jpg,585,1040,curd,222,905,264,985
IMG-20181115-WA0022.jpg,585,1040,curd,270,911,312,991
IMG-20181115-WA0022.jpg,585,1040,curd,319,917,361,997
IMG-20181115-WA0022.jpg,585,1040,curd,377,919,419,999
IMG-20181115-WA0022.jpg,585,1040,curd,181,908,223,988
IMG-20181115-WA0022.jpg,585,1040,curd,179,906,221,986
IMG-20181115-WA0022.jpg,585,1040,setcurd,101,895,177,1011
IMG-20181115-WA0023.jpg,585,1040,setcurd,63,488,124,567
IMG-20181115-WA0023.jpg,585,1040,setcurd,65,568,126,647
IMG-20181115-WA0023.jpg,585,1040,setcurd,74,727,135,806
IMG-20181115-WA0023.jpg,585,1040,setcurd,149,732,210,811
IMG-20181115-WA0023.jpg,585,1040,setcurd,129,592,175,641
IMG-20181115-WA0023.jpg,585,1040,setcurd,127,546,173,595
IMG-20181115-WA0023.jpg,585,1040,tablebutter,388,187,443,248
IMG-20181115-WA0023.jpg,585,1040,tablebutter,382,240,433,287
IMG-20181115-WA0023.jpg,585,1040,tablebutter,378,283,429,330
IMG-20181115-WA0023.jpg,585,1040,tablebutter,431,286,482,333
IMG-20181115-WA0023.jpg,585,1040,tablebutter,440,190,491,237
IMG-20181115-WA0023.jpg,585,1040,tablebutter,435,241,486,288
IMG-20181115-WA0023.jpg,585,1040,tablebutter,322,317,372,345
IMG-20181115-WA0023.jpg,585,1040,tablebutter,324,287,374,315
IMG-20181115-WA0023.jpg,585,1040,tablebutter,323,262,373,290
IMG-20181115-WA0023.jpg,585,1040,tablebutter,326,232,376,260
IMG-20181115-WA0023.jpg,585,1040,curd,69,812,133,876
IMG-20181115-WA0023.jpg,585,1040,curd,144,824,208,888
IMG-20181115-WA0023.jpg,585,1040,curd,207,843,271,907
IMG-20181115-WA0023.jpg,585,1040,curd,274,852,338,916
IMG-20181115-WA0023.jpg,585,1040,curd,338,859,402,923
IMG-20181115-WA0023.jpg,585,1040,curd,69,871,133,935
IMG-20181115-WA0023.jpg,585,1040,curd,137,876,201,940
IMG-20181115-WA0023.jpg,585,1040,curd,213,904,277,968
IMG-20181115-WA0023.jpg,585,1040,curd,277,910,341,974
IMG-20181115-WA0023.jpg,585,1040,curd,342,909,406,973
IMG-20181115-WA0023.jpg,585,1040,curd,340,907,404,971
IMG-20181115-WA0023.jpg,585,1040,paneer,55,397,121,465
IMG-20181115-WA0023.jpg,585,1040,paneer,132,401,198,469
IMG-20181115-WA0023.jpg,585,1040,paneer,73,338,130,395
IMG-20181115-WA0024.jpg,585,1040,setcurd,105,749,177,857
IMG-20181115-WA0024.jpg,585,1040,setcurd,190,764,262,872
IMG-20181115-WA0024.jpg,585,1040,curd,108,901,178,972
IMG-20181115-WA0024.jpg,585,1040,curd,182,907,252,978
IMG-20181115-WA0024.jpg,585,1040,curd,250,915,320,986
IMG-20181115-WA0024.jpg,585,1040,curd,317,952,387,1023
IMG-20181115-WA0024.jpg,585,1040,curd,391,962,461,1033
IMG-20181115-WA0024.jpg,585,1040,curd,355,810,400,875
IMG-20181115-WA0024.jpg,585,1040,curd,411,813,456,878
IMG-20181115-WA0024.jpg,585,1040,curd,448,814,493,879
IMG-20181115-WA0024.jpg,585,1040,curd,359,770,405,809
IMG-20181115-WA0024.jpg,585,1040,curd,410,775,456,814
IMG-20181115-WA0024.jpg,585,1040,curd,450,773,496,812
IMG-20181115-WA0024.jpg,585,1040,setcurd,86,619,154,700
IMG-20181115-WA0024.jpg,585,1040,setcurd,88,534,156,615
IMG-20181115-WA0024.jpg,585,1040,paneer,157,436,232,520
IMG-20181115-WA0024.jpg,585,1040,paneer,77,437,152,521
IMG-20181115-WA0024.jpg,585,1040,setcurd,162,652,211,706
IMG-20181115-WA0024.jpg,585,1040,setcurd,161,595,210,649
IMG-20181115-WA0024.jpg,585,1040,paneer,98,384,163,439
IMG-20181115-WA0024.jpg,585,1040,tablebutter,419,324,474,377
IMG-20181115-WA0024.jpg,585,1040,tablebutter,473,329,528,382
IMG-20181115-WA0024.jpg,585,1040,tablebutter,481,273,536,326
IMG-20181115-WA0024.jpg,585,1040,tablebutter,421,275,476,328
IMG-20181115-WA0024.jpg,585,1040,tablebutter,424,228,479,281
IMG-20181115-WA0024.jpg,585,1040,tablebutter,484,223,539,276
IMG-20181115-WA0024.jpg,585,1040,tablebutter,329,251,397,299
IMG-20181115-WA0024.jpg,585,1040,tablebutter,254,213,322,261
IMG-20181115-WA0025.jpg,585,1040,curd,57,801,166,915
IMG-20181115-WA0025.jpg,585,1040,curd,168,808,261,931
IMG-20181115-WA0025.jpg,585,1040,curd,261,820,354,943
IMG-20181115-WA0025.jpg,585,1040,curd,350,821,413,908
IMG-20181115-WA0025.jpg,585,1040,curd,412,833,475,920
IMG-20181115-WA0025.jpg,585,1040,setcurd,55,662,130,764
IMG-20181115-WA0025.jpg,585,1040,setcurd,54,557,129,659
IMG-20181115-WA0025.jpg,585,1040,tablebutter,35,459,107,527
IMG-20181115-WA0025.jpg,585,1040,tablebutter,32,392,104,460
IMG-20181115-WA0025.jpg,585,1040,tablebutter,31,343,102,392
IMG-20181115-WA0025.jpg,585,1040,tablebutter,30,309,100,341
IMG-20181115-WA0025.jpg,585,1040,tablebutter,104,313,174,345
IMG-20181115-WA0025.jpg,585,1040,tablebutter,99,349,169,381
IMG-20181115-WA0025.jpg,585,1040,tablebutter,107,387,177,419
IMG-20181115-WA0025.jpg,585,1040,tablebutter,107,417,177,449
IMG-20181115-WA0025.jpg,585,1040,tablebutter,105,453,175,485
IMG-20181115-WA0025.jpg,585,1040,tablebutter,171,501,241,533
IMG-20181115-WA0025.jpg,585,1040,tablebutter,104,483,174,515
IMG-20181115-WA0025.jpg,585,1040,tablebutter,171,407,241,439
IMG-20181115-WA0025.jpg,585,1040,tablebutter,171,441,241,473
IMG-20181115-WA0025.jpg,585,1040,tablebutter,171,468,241,500
IMG-20181115-WA0026.jpg,585,1040,paneer,24,415,130,527
IMG-20181115-WA0026.jpg,585,1040,paneer,122,409,202,519
IMG-20181115-WA0026.jpg,585,1040,curd,258,677,303,767
IMG-20181115-WA0026.jpg,585,1040,curd,303,681,348,771
IMG-20181115-WA0026.jpg,585,1040,curd,347,676,392,766
IMG-20181115-WA0026.jpg,585,1040,curd,59,711,149,757
IMG-20181115-WA0026.jpg,585,1040,curd,62,761,152,807
IMG-20181115-WA0026.jpg,585,1040,curd,65,803,155,849
IMG-20181115-WA0026.jpg,585,1040,curd,158,693,248,739
IMG-20181115-WA0026.jpg,585,1040,curd,159,744,249,790
IMG-20181115-WA0026.jpg,585,1040,curd,170,784,260,830
IMG-20181115-WA0026.jpg,585,1040,tablebutter,374,339,474,417
IMG-20181115-WA0026.jpg,585,1040,tablebutter,308,395,402,486
IMG-20181115-WA0027.jpg,585,1040,setcurd,99,850,186,957
IMG-20181115-WA0027.jpg,585,1040,setcurd,194,848,281,955
IMG-20181115-WA0027.jpg,585,1040,setcurd,283,847,370,954
IMG-20181115-WA0027.jpg,585,1040,setcurd,103,956,189,1021
IMG-20181115-WA0027.jpg,585,1040,setcurd,197,962,283,1027
IMG-20181115-WA0027.jpg,585,1040,setcurd,292,963,378,1028
IMG-20181115-WA0027.jpg,585,1040,paneer,294,264,413,384
IMG-20181115-WA0027.jpg,585,1040,curd,72,660,180,684
IMG-20181115-WA0027.jpg,585,1040,curd,70,692,178,716
IMG-20181115-WA0027.jpg,585,1040,curd,68,720,176,744
IMG-20181115-WA0027.jpg,585,1040,curd,68,746,176,770
IMG-20181115-WA0027.jpg,585,1040,curd,67,777,175,801
IMG-20181115-WA0027.jpg,585,1040,curd,67,817,175,841
IMG-20181115-WA0027.jpg,585,1040,curd,180,812,288,836
IMG-20181115-WA0027.jpg,585,1040,curd,183,785,291,809
IMG-20181115-WA0027.jpg,585,1040,curd,182,753,290,777
IMG-20181115-WA0027.jpg,585,1040,curd,180,720,288,744
IMG-20181115-WA0027.jpg,585,1040,curd,177,692,285,716
IMG-20181115-WA0027.jpg,585,1040,curd,178,665,286,689
IMG-20181115-WA0027.jpg,585,1040,paneer,407,286,498,371
IMG-20181115-WA0027.jpg,585,1040,paneer,406,200,497,285
IMG-20181115-WA0028.jpg,585,1040,paneer,332,300,435,403
IMG-20181115-WA0028.jpg,585,1040,tablebutter,57,373,132,418
IMG-20181115-WA0028.jpg,585,1040,tablebutter,54,326,129,371
IMG-20181115-WA0028.jpg,585,1040,tablebutter,46,244,121,289
IMG-20181115-WA0028.jpg,585,1040,tablebutter,125,287,194,312
IMG-20181115-WA0028.jpg,585,1040,tablebutter,127,315,196,340
IMG-20181115-WA0028.jpg,585,1040,tablebutter,197,360,266,385
IMG-20181115-WA0028.jpg,585,1040,tablebutter,126,340,195,365
IMG-20181115-WA0028.jpg,585,1040,tablebutter,127,365,196,390
IMG-20181115-WA0028.jpg,585,1040,tablebutter,125,387,194,412
IMG-20181115-WA0028.jpg,585,1040,tablebutter,197,336,266,361
IMG-20181115-WA0028.jpg,585,1040,tablebutter,195,358,264,383
IMG-20181115-WA0028.jpg,585,1040,setcurd,275,886,361,1018
IMG-20181115-WA0028.jpg,585,1040,setcurd,362,884,448,1016
IMG-20181115-WA0028.jpg,585,1040,curd,94,733,197,801
IMG-20181115-WA0028.jpg,585,1040,curd,200,729,303,797
IMG-20181115-WA0029.jpg,585,1040,paneer,55,336,135,450
IMG-20181115-WA0029.jpg,585,1040,paneer,137,320,238,449
IMG-20181115-WA0029.jpg,585,1040,setcurd,97,748,196,845
IMG-20181115-WA0029.jpg,585,1040,setcurd,203,751,264,843
IMG-20181115-WA0029.jpg,585,1040,setcurd,191,662,264,754
IMG-20181115-WA0029.jpg,585,1040,paneer,79,246,163,339
IMG-20181115-WA0029.jpg,585,1040,paneer,172,257,255,325
IMG-20181115-WA0029.jpg,585,1040,tablebutter,435,457,493,499
IMG-20181115-WA0029.jpg,585,1040,tablebutter,435,495,493,537
IMG-20181115-WA0029.jpg,585,1040,tablebutter,435,537,493,579
IMG-20181115-WA0029.jpg,585,1040,tablebutter,434,581,492,623
IMG-20181115-WA0029.jpg,585,1040,tablebutter,435,620,490,658
IMG-20181115-WA0029.jpg,585,1040,tablebutter,307,471,369,492
IMG-20181115-WA0029.jpg,585,1040,tablebutter,308,515,370,536
IMG-20181115-WA0029.jpg,585,1040,tablebutter,305,493,367,514
IMG-20181115-WA0029.jpg,585,1040,tablebutter,306,536,368,557
IMG-20181115-WA0029.jpg,585,1040,tablebutter,373,517,421,534
IMG-20181115-WA0029.jpg,585,1040,tablebutter,304,558,366,579
IMG-20181115-WA0029.jpg,585,1040,tablebutter,302,580,364,601
IMG-20181115-WA0029.jpg,585,1040,tablebutter,302,599,364,620
IMG-20181115-WA0029.jpg,585,1040,tablebutter,299,622,361,643
IMG-20181115-WA0029.jpg,585,1040,tablebutter,374,483,422,500
IMG-20181115-WA0029.jpg,585,1040,tablebutter,371,500,419,517
IMG-20181115-WA0029.jpg,585,1040,tablebutter,366,590,414,607
IMG-20181115-WA0029.jpg,585,1040,tablebutter,371,536,419,553
IMG-20181115-WA0029.jpg,585,1040,tablebutter,369,554,417,571
IMG-20181115-WA0029.jpg,585,1040,tablebutter,366,572,414,589
IMG-20181115-WA0029.jpg,585,1040,tablebutter,366,621,414,638
IMG-20181115-WA0029.jpg,585,1040,tablebutter,364,606,412,623
IMG-20181115-WA0030.jpg,648,1152,paneer,39,303,136,434
IMG-20181115-WA0030.jpg,648,1152,paneer,140,284,255,435
IMG-20181115-WA0030.jpg,648,1152,tablebutter,341,641,395,658
IMG-20181115-WA0030.jpg,648,1152,tablebutter,341,626,395,643
IMG-20181115-WA0030.jpg,648,1152,tablebutter,341,609,395,626
IMG-20181115-WA0030.jpg,648,1152,tablebutter,342,595,396,612
IMG-20181115-WA0030.jpg,648,1152,tablebutter,343,576,397,593
IMG-20181115-WA0030.jpg,648,1152,tablebutter,401,614,455,631
IMG-20181115-WA0030.jpg,648,1152,tablebutter,337,552,391,569
IMG-20181115-WA0030.jpg,648,1152,tablebutter,399,637,453,654
IMG-20181115-WA0030.jpg,648,1152,tablebutter,406,589,460,606
IMG-20181115-WA0030.jpg,648,1152,tablebutter,404,571,458,588
IMG-20181115-WA0030.jpg,648,1152,tablebutter,414,512,468,529
IMG-20181115-WA0030.jpg,648,1152,tablebutter,411,528,465,545
IMG-20181115-WA0030.jpg,648,1152,tablebutter,409,526,463,543
IMG-20181115-WA0030.jpg,648,1152,tablebutter,415,486,469,503
IMG-20181115-WA0030.jpg,648,1152,tablebutter,482,445,546,481
IMG-20181115-WA0030.jpg,648,1152,tablebutter,483,482,547,518
IMG-20181115-WA0030.jpg,648,1152,tablebutter,481,523,545,559
IMG-20181115-WA0030.jpg,648,1152,tablebutter,479,559,543,595
IMG-20181115-WA0030.jpg,648,1152,tablebutter,475,591,539,627
IMG-20181115-WA0030.jpg,648,1152,tablebutter,475,625,539,661
IMG-20181115-WA0030.jpg,648,1152,setcurd,102,765,219,875
IMG-20181115-WA0030.jpg,648,1152,setcurd,224,773,298,869
IMG-20181115-WA0030.jpg,648,1152,setcurd,214,680,296,770
IMG-20181115-WA0032.jpg,585,1040,setcurd,30,699,108,787
IMG-20181115-WA0032.jpg,585,1040,setcurd,109,690,187,778
IMG-20181115-WA0032.jpg,585,1040,setcurd,186,678,264,766
IMG-20181115-WA0032.jpg,585,1040,paneer,333,372,378,443
IMG-20181115-WA0032.jpg,585,1040,paneer,386,367,431,438
IMG-20181115-WA0032.jpg,585,1040,paneer,428,365,473,436
IMG-20181115-WA0032.jpg,585,1040,paneer,484,364,529,435
IMG-20181115-WA0032.jpg,585,1040,setcurd,11,565,75,632
IMG-20181115-WA0032.jpg,585,1040,setcurd,69,561,133,628
IMG-20181115-WA0032.jpg,585,1040,setcurd,71,491,135,558
IMG-20181115-WA0032.jpg,585,1040,setcurd,8,493,72,560
IMG-20181115-WA0032.jpg,585,1040,setcurd,132,494,174,538
IMG-20181115-WA0032.jpg,585,1040,setcurd,183,493,225,537
IMG-20181115-WA0032.jpg,585,1040,setcurd,181,536,223,580
IMG-20181115-WA0032.jpg,585,1040,setcurd,135,536,177,580
IMG-20181115-WA0032.jpg,585,1040,setcurd,133,577,175,621
IMG-20181115-WA0032.jpg,585,1040,setcurd,183,576,225,620
IMG-20181115-WA0033.jpg,585,1040,setcurd,46,736,130,847
IMG-20181115-WA0033.jpg,585,1040,setcurd,42,628,126,739
IMG-20181115-WA0033.jpg,585,1040,setcurd,126,627,197,725
IMG-20181115-WA0033.jpg,585,1040,setcurd,127,729,198,827
IMG-20181115-WA0033.jpg,585,1040,setcurd,188,664,247,737
IMG-20181115-WA0033.jpg,585,1040,setcurd,189,731,248,804
IMG-20181115-WA0033.jpg,585,1040,paneer,77,387,164,487
IMG-20181115-WA0033.jpg,585,1040,tablebutter,378,272,416,315
IMG-20181115-WA0035.jpg,585,1040,setcurd,119,516,174,584
IMG-20181115-WA0035.jpg,585,1040,setcurd,118,452,173,520
IMG-20181115-WA0035.jpg,585,1040,setcurd,185,456,230,512
IMG-20181115-WA0035.jpg,585,1040,setcurd,183,511,228,567
IMG-20181115-WA0035.jpg,585,1040,setcurd,178,559,225,597
IMG-20181115-WA0035.jpg,585,1040,setcurd,117,605,186,679
IMG-20181115-WA0035.jpg,585,1040,setcurd,119,680,188,754
IMG-20181115-WA0035.jpg,585,1040,paneer,99,337,152,415
IMG-20181115-WA0035.jpg,585,1040,paneer,156,335,209,413
IMG-20181115-WA0035.jpg,585,1040,paneer,218,331,283,412
IMG-20181115-WA0035.jpg,585,1040,paneer,119,284,185,330
IMG-20181115-WA0035.jpg,585,1040,tablebutter,94,212,138,270
IMG-20181115-WA0035.jpg,585,1040,tablebutter,94,170,138,210
IMG-20181115-WA0035.jpg,585,1040,tablebutter,139,175,186,197
IMG-20181115-WA0035.jpg,585,1040,tablebutter,90,146,137,168
IMG-20181115-WA0035.jpg,585,1040,tablebutter,142,134,189,156
IMG-20181115-WA0035.jpg,585,1040,tablebutter,139,154,186,176
IMG-20181115-WA0035.jpg,585,1040,tablebutter,231,193,278,215
IMG-20181115-WA0035.jpg,585,1040,tablebutter,140,197,187,219
IMG-20181115-WA0035.jpg,585,1040,tablebutter,137,217,184,239
IMG-20181115-WA0035.jpg,585,1040,tablebutter,231,147,278,169
IMG-20181115-WA0035.jpg,585,1040,tablebutter,229,169,276,191
IMG-20181115-WA0035.jpg,585,1040,tablebutter,230,215,277,237
IMG-20181115-WA0036.jpg,585,1040,paneer,18,504,105,615
IMG-20181115-WA0036.jpg,585,1040,paneer,108,500,213,615
IMG-20181115-WA0036.jpg,585,1040,paneer,217,506,322,621
IMG-20181115-WA0036.jpg,585,1040,tablebutter,174,348,250,378
IMG-20181115-WA0036.jpg,585,1040,tablebutter,176,316,252,346
IMG-20181115-WA0036.jpg,585,1040,tablebutter,251,347,327,377
IMG-20181115-WA0036.jpg,585,1040,tablebutter,173,254,249,284
IMG-20181115-WA0036.jpg,585,1040,tablebutter,171,252,247,282
IMG-20181115-WA0036.jpg,585,1040,tablebutter,255,317,331,347
IMG-20181115-WA0036.jpg,585,1040,tablebutter,253,287,329,317
IMG-20181115-WA0036.jpg,585,1040,tablebutter,251,248,327,278
IMG-20181115-WA0036.jpg,585,1040,tablebutter,329,347,405,377
IMG-20181115-WA0036.jpg,585,1040,tablebutter,334,312,410,342
IMG-20181115-WA0036.jpg,585,1040,tablebutter,339,263,418,303
IMG-20181115-WA0036.jpg,585,1040,tablebutter,342,198,419,249
IMG-20181115-WA0036.jpg,585,1040,tablebutter,413,316,499,378
IMG-20181115-WA0036.jpg,585,1040,tablebutter,422,281,517,311
IMG-20181115-WA0036.jpg,585,1040,tablebutter,428,247,523,277
IMG-20181115-WA0037.jpg,585,1040,paneer,53,459,158,579
IMG-20181115-WA0037.jpg,585,1040,paneer,251,442,356,562
IMG-20181115-WA0037.jpg,585,1040,tablebutter,216,301,288,323
IMG-20181115-WA0037.jpg,585,1040,tablebutter,214,273,286,295
IMG-20181115-WA0037.jpg,585,1040,tablebutter,215,252,287,274
IMG-20181115-WA0037.jpg,585,1040,tablebutter,213,208,285,230
IMG-20181115-WA0037.jpg,585,1040,tablebutter,287,295,359,317
IMG-20181115-WA0037.jpg,585,1040,tablebutter,211,206,283,228
IMG-20181115-WA0037.jpg,585,1040,tablebutter,288,271,360,293
IMG-20181115-WA0037.jpg,585,1040,tablebutter,439,256,511,313
IMG-20181115-WA0037.jpg,585,1040,tablebutter,287,239,359,261
IMG-20181115-WA0037.jpg,585,1040,tablebutter,285,214,357,236
IMG-20181115-WA0037.jpg,585,1040,tablebutter,283,182,355,204
IMG-20181115-WA0037.jpg,585,1040,setcurd,168,738,243,804
IMG-20181115-WA0037.jpg,585,1040,setcurd,165,653,241,740
IMG-20181115-WA0038.jpg,585,1040,setcurd,61,652,150,777
IMG-20181115-WA0038.jpg,585,1040,setcurd,67,773,152,858
IMG-20181115-WA0038.jpg,585,1040,setcurd,62,547,147,632
IMG-20181115-WA0038.jpg,585,1040,setcurd,61,457,146,542
IMG-20181115-WA0038.jpg,585,1040,setcurd,143,442,199,515
IMG-20181115-WA0038.jpg,585,1040,setcurd,141,507,197,580
IMG-20181115-WA0038.jpg,585,1040,setcurd,139,578,186,629
IMG-20181115-WA0038.jpg,585,1040,paneer,55,291,132,402
IMG-20181115-WA0038.jpg,585,1040,paneer,132,290,209,401
IMG-20181115-WA0039.jpg,585,1040,setcurd,82,738,186,851
IMG-20181115-WA0039.jpg,585,1040,setcurd,81,638,188,738
IMG-20181115-WA0039.jpg,585,1040,setcurd,91,557,153,629
IMG-20181115-WA0039.jpg,585,1040,setcurd,94,489,156,561
IMG-20181115-WA0039.jpg,585,1040,setcurd,167,491,229,563
IMG-20181115-WA0039.jpg,585,1040,setcurd,156,560,218,632
IMG-20181115-WA0039.jpg,585,1040,setcurd,213,555,275,627
IMG-20181115-WA0039.jpg,585,1040,setcurd,143,415,205,487
IMG-20181115-WA0039.jpg,585,1040,tablebutter,49,121,114,189
IMG-20181115-WA0039.jpg,585,1040,tablebutter,50,66,119,120
IMG-20181115-WA0039.jpg,585,1040,tablebutter,115,112,177,154
IMG-20181115-WA0039.jpg,585,1040,tablebutter,117,149,179,191
IMG-20181115-WA0039.jpg,585,1040,tablebutter,173,1,235,24
IMG-20181115-WA0039.jpg,585,1040,tablebutter,175,25,237,49
IMG-20181115-WA0039.jpg,585,1040,tablebutter,173,49,235,73
IMG-20181115-WA0039.jpg,585,1040,tablebutter,174,123,236,146
IMG-20181115-WA0039.jpg,585,1040,tablebutter,173,72,235,96
IMG-20181115-WA0039.jpg,585,1040,tablebutter,173,97,235,121
IMG-20181115-WA0039.jpg,585,1040,tablebutter,175,146,237,169
IMG-20181115-WA0040.jpg,585,1040,tablebutter,458,219,532,253
IMG-20181115-WA0040.jpg,585,1040,tablebutter,459,258,533,292
IMG-20181115-WA0040.jpg,585,1040,tablebutter,462,297,536,331
IMG-20181115-WA0040.jpg,585,1040,tablebutter,463,338,539,400
IMG-20181115-WA0040.jpg,585,1040,tablebutter,465,400,530,447
IMG-20181115-WA0040.jpg,585,1040,paneer,58,351,147,464
IMG-20181115-WA0040.jpg,585,1040,paneer,145,353,234,466
IMG-20181115-WA0040.jpg,585,1040,setcurd,266,537,346,656
IMG-20181115-WA0041.jpg,585,1040,paneer,94,259,194,364
IMG-20181115-WA0041.jpg,585,1040,setcurd,288,437,361,558
IMG-20181115-WA0042.jpg,585,1040,setcurd,69,668,162,784
IMG-20181115-WA0042.jpg,585,1040,setcurd,175,677,258,787
IMG-20181115-WA0042.jpg,585,1040,paneer,153,323,230,423
IMG-20181115-WA0042.jpg,585,1040,paneer,55,329,116,410
IMG-20181115-WA0042.jpg,585,1040,tablebutter,364,181,435,243
IMG-20181115-WA0042.jpg,585,1040,tablebutter,364,115,435,177
IMG-20181115-WA0042.jpg,585,1040,tablebutter,364,50,435,112
IMG-20181115-WA0042.jpg,585,1040,setcurd,51,527,113,615
